,id,value,first_seen,last_seen,relationship_count,detections_count
0,be372a43-790e-3d57-989e-72f3b04cb162,36.75.111.98,2019-03-18,2021-03-04,0,0
1,efbffbf0-4e2e-3941-baf1-9abf7a5607da,5.180.202.193,2020-05-19,2021-03-04,0,0
2,21e49764-36b4-328e-8dbf-422a8f1ff3b9,134.119.207.2,2019-03-19,2021-03-04,0,0
3,cfd53a92-3ab4-3761-b5b0-4fea765217ed,199.194.168.29,2020-05-19,2021-03-04,0,0
4,eaaf208b-9655-302f-9db9-561ab3cf78d8,148.152.58.51,2020-05-19,2021-03-04,0,0
5,aa322f34-69b1-30ad-a4ad-6389056e2515,141.10.158.51,2020-05-19,2021-03-04,0,0
6,d28b7add-9c28-3ada-9130-2dee511ce163,185.172.201.17,2019-03-18,2021-03-04,0,0
7,ff5b6471-c2b9-3f82-9803-ab7dc42615ae,101.186.166.145,2020-05-19,2021-03-04,0,0
8,5931b9b8-aefd-3881-8147-19833a1bd312,180.201.86.254,2020-05-19,2021-03-04,0,0
9,a809fc38-f063-3330-8b33-3f61fdd0c3b0,140.124.147.207,2020-05-19,2021-03-04,0,0
10,4ff3c6ea-eb40-3e52-a0c7-2197238f0086,176.235.184.194,2019-03-18,2021-03-04,0,0
11,3d9abda7-d98d-3642-8f5a-9a65717b6235,168.196.41.230,2019-03-19,2021-03-04,0,0
12,de20f4ac-4ba8-347e-b1f2-5b32bd92d7da,160.141.226.225,2020-05-19,2021-03-04,0,0
13,b35f1222-42e6-3301-86bc-609301676a39,81.163.57.147,2019-03-19,2021-03-04,0,0
14,c3a22fd1-28ea-3c63-92d3-37276623174b,23.226.59.131,2019-03-19,2021-03-04,0,0
15,f6f1a2c0-8e2b-3f8d-b1b5-ff11c7180aa8,128.199.227.35,2019-03-18,2021-03-04,0,0
16,52d12b9c-bff8-363d-85d3-dddc3940e39c,183.89.167.115,2019-03-19,2021-03-04,0,0
17,ccb47536-fbf4-3cb9-a144-93885ed785f9,216.131.24.66,2019-03-18,2021-03-04,0,0
18,549152ff-e0a2-393d-95c9-176949617726,209.97.172.105,2019-03-18,2021-03-04,0,0
