,id,value,first_seen,last_seen,relationship_count,detections_count
0,5d934d25-a354-3e72-a590-f832a9c79bfe,turp.pw,2020-08-05,2021-03-04,3,16
1,1ffd15c1-147a-3c8d-8513-254e0685129c,vbc.exe,2020-08-27,2021-03-04,40,6
2,23bd2ba6-9175-3412-8e08-65ef0ca7c26e,46.183.217.132,2015-07-07,2013-08-09,14,6
3,adddb70e-a6e5-3c53-b423-ac9461e0614d,retilio.com,2020-10-22,2021-03-03,8,6
4,d1effefa-1486-3991-902b-af846c78c354,52.28.249.128,2020-08-05,2021-03-04,2,6
5,b34b9d52-c4db-362d-aa21-14f46d817c3d,swio.pw,2020-08-05,2021-03-04,3,4
6,49a0893d-ebd0-3ca6-98b9-07f6cd4dc7c5,185.78.64.121,2017-06-23,2021-03-04,7,2
7,caef5a64-b380-3677-b24f-ce657cb0aadd,e810c74aefd63ce4ea674a1a961075a4d86a10b802d365b6b2b98a724d9b86db,2020-10-22,2018-10-23,4,2
8,d44d26ad-8650-3eea-bf1d-39cd74cd97da,zugh.us,2020-08-05,2021-03-04,3,2
9,7511eb1e-2b7a-3bc2-b186-06ede6f0342e,79.143.87.174,2017-11-09,2021-03-04,35,2
10,6dd4ae8c-e6f7-367e-b629-bcec59d4339e,c9d29501410e19938cd8e01630dc677b,2020-08-05,2021-03-04,2,1
11,ac1c5d9d-c838-3179-84a8-1a9880652230,94.232.32.91,2021-02-11,2021-03-03,1,0
12,caf406c0-1b14-3e52-ac4c-c14be9453b18,173.231.49.141,2021-02-11,2021-03-03,1,0
13,4d4dd5f2-b01b-3f55-b706-f978e087dbf8,d9daa4257dcbfdd7e32e1695d2fef135,2021-02-11,2021-03-03,1,0
14,46984f65-e9c1-3d98-9d27-670550e0973d,6aeae4ba0f99d15f09caa5e8e473c957,2021-02-11,2021-03-03,1,0
15,42f5625d-50a8-3cc2-b281-6e3d8655762d,f1c027679d5009da067b12af258adc8afaade178,2021-02-11,2021-03-03,1,0
16,a1ca23be-da8d-3d8d-abe1-1687c1209da1,ac7fc1838b226a9932578aee6e62ca06,2021-02-11,2021-03-03,1,0
17,6683db77-80c1-37f8-a128-5351a2bcfda9,f2a00822520a0b99b5651845aa5c1fded9f4f43f,2021-02-11,2021-03-03,1,0
18,9f631c6a-7cbf-3284-9f8d-bdc356462e18,gtc7865.com,2021-02-11,2021-03-03,1,0
19,5a49fba5-980f-32f9-b2fc-0652069b0af2,46.19.218.30,2021-02-11,2021-03-03,1,0
20,5d799e91-85e5-3d21-9230-60ed80120926,http://awholeblueworld.com/UYGjkdsc82R,2021-02-11,2021-03-03,1,0
21,c65c37d8-3ebe-39cb-97cc-73052fb5aed7,0e8ef4b75a5328b70c754d46878483e1f88b200d581c2eca775d2d5b1c4ff89a,2021-02-11,2021-03-03,1,0
22,411579d0-8270-37f0-9365-a788c15ddbd3,eb680f46c268e6eac359b574538de569,2021-02-11,2021-03-03,1,0
23,ac7e3342-9dbe-3fba-88e1-f7f2941df567,35ab747c15c20da29a14e8b46c07c0448cef4999,2021-01-12,2021-03-03,1,0
24,510c3f38-385d-3055-94dd-e48bf6db820c,alongeach.net,2021-02-11,2021-03-03,1,0
25,690d9655-7b55-3df7-a90d-4cf8032563e7,http://www.btopenwor1d.com/Panel/,2021-02-11,2021-03-03,1,0
26,a591150e-c81a-358c-951b-908bd7c5c711,a6c2213802846d20b32b2e737b7c3421,2021-01-12,2021-03-03,1,0
27,604a58c2-2f2d-37d9-8abf-545064bed4b6,42a07acd5acaa91b9955ba3b0f9de4d7c364afb8,2021-02-11,2021-03-03,1,0
28,a947325c-dbe0-3515-9d01-9a82727a6212,18.214.228.184,2021-02-11,2021-03-03,1,0
29,cf971ec7-5da4-3734-b84c-9d9c8d1e53d4,https://drive.google.com/uc?id=1K10mXowvS9pw4kaWGoW1aKlGndW9eLrA&export=download,2021-02-11,2021-03-03,1,0
30,c5ad5277-e02c-3fce-9d46-46e3a1cebc26,a049ec0773f3434da54ec5f0543efc7818b797895d4c41aaaf454d464807020b,2021-02-11,2021-03-03,1,0
31,381aa589-72cf-30f0-893d-77984069bd08,c089c4d80211a5f33f1b38ccc9879fcacacd8d04960d8af764d52c458c757aff,2021-02-11,2021-03-03,1,0
32,5a9ce736-d80c-37d0-8d3a-ccfcb8871a57,658e20b967d5a9ae8c23c2d2cd3ef0afe9b462920b44c530f8a7a74903740b64,2021-02-11,2021-03-03,1,0
33,ac69c5d0-a7b0-3402-9102-2924d865db06,7e96f8b4da91c92ed80be2cda7eaf2182acbe300,2021-02-11,2021-03-03,2,0
34,60a1c73e-d23f-39fe-b9f7-cea2a46935d8,http://185.244.25.235/armv7l,2021-01-12,2021-03-03,1,0
35,5fe355d1-6c23-336f-a12e-cdbb51d1f4cf,108.165.22.125,2021-02-11,2021-03-03,1,0
36,46158df7-e98d-3818-930d-71492abb16bb,84c9105eaba22ed9901c383739870301,2021-02-11,2021-03-03,1,0
37,41c8f184-5ee8-3758-b28b-92a284a60a30,adf657337d7fa7fa07c72b12fb880e41,2021-02-11,2021-03-03,1,0
38,5b4adca3-9427-3b8f-8dd4-1b05a4c46b33,14.237.0.67,2021-02-11,2021-03-03,1,0
39,c83d246b-f732-3a70-9d62-b24e65d87077,c2502ba4b6aaf9d40d7a709f36a6e1d2,2021-02-11,2021-03-03,1,0
40,35561be9-8bba-39e6-92f9-06974450242e,icloud-ninc.com,2021-02-11,2021-03-03,1,0
41,4817a4ef-fcb5-353e-91ed-a66310612a26,104.156.51.130,2021-02-11,2021-03-03,1,0
42,59eb6fcd-9032-3fa5-89de-8c6da62d85b5,85.241.199.101,2021-02-11,2021-03-03,1,0
43,416a2dbe-542b-3bb4-b909-1caf7243924c,5ba9c35a68eefd85609d2d7fc523b7b1,2021-02-11,2021-03-03,1,0
44,612a93b3-1df6-3f36-a267-e47865b2a638,https://drive.google.com/uc?id=1sSZ6BvOE4czcOrE3Emn9TenmFys5_4JU&export=download,2021-02-11,2021-03-03,1,0
45,abf67808-0a44-3611-8f11-cd4df5ee31c2,7d7aaa8c9a36324a2c5e9b0a3440344502f28b90776baa6b8dac7ac88a83aef0,2021-01-12,2021-03-03,1,0
46,3692025e-f1ff-3cc9-84dd-003985cb372c,54.67.89.129,2021-02-11,2021-03-03,1,0
47,9f28cea7-8f56-36ab-a136-c372b363cc98,6fc0e1fddd24a8fbe93b9b8773da8e25f83a3dd7,2021-02-11,2021-03-03,1,0
48,ce222b08-204e-3c91-b4f7-d4714080c918,91.209.70.24,2021-01-12,2021-03-03,1,0
49,6021c65c-8e4d-373c-a24f-2d3c1b252c4c,5f629eaaf2ca36fc703de787b9adf010,2021-02-11,2021-03-03,1,0
50,373d47e3-253d-319a-9c9b-62a4a103b1f8,138.201.47.153,2021-02-11,2021-03-03,1,0
51,65006c62-8a27-3b6e-967b-4c4a18fc2dc8,http://www.job088.com/lieyunhui.php?0v1i/4wfjsg.html,2021-01-12,2021-03-03,1,0
52,788f817e-1166-3644-9dc5-51dacb1e85f7,http://pasbardejov.sk/afdIJGY8766gyu,2021-02-11,2021-03-03,1,0
53,a02f53eb-d1ba-3142-b9fa-8f95213a0a82,c058a4ace0b97d4e7eea3a48229fa8223c674e081468e7bb1556d05f8136d35f,2021-02-11,2021-03-03,1,0
54,673fb033-340a-3216-bd08-e16116ccfe2c,http://bstedds.com/i29dxwa,2021-02-11,2021-03-03,1,0
55,ab0d123f-0196-3a17-8df1-156cc590f7ae,17e005dd7a902324e050ffa5014b31ce780d24ce92ef8969826772a05d34961c,2021-02-11,2021-03-03,1,0
56,c959ad68-95c7-3ba1-958e-7e8c81c141d5,41b91f1eae355c6baab90b7951bd310f7265cf0f,2021-02-11,2021-03-03,2,0
57,37c69bda-1d63-32cb-bfe1-093e4f57b67e,765f330bbfbe5e6b905c3c9b4e646c0d,2021-02-11,2021-03-03,1,0
