,id,value,first_seen,last_seen,relationship_count,detections_count
0,04f2534e-26db-3c4d-8e95-4a123972a8ac,f9a9808927bccb8a08828b16cf288a89a1b0b67fe55055f5bbcd777fc312b4ce,2020-08-05,2021-03-04,2,0
1,25e825a0-e197-35c2-be69-ef7af87cd194,d44793b9584c9ca8a982a05bb6cfc06599e081c411f35f163fbd7eacad5eb584,2020-08-05,2021-03-04,2,0
2,fb0e81cb-638d-31e6-9ef4-3c62816c775e,7169ee156199b86e7149cb9c49a146b5d20afe02d90d315e00b3980419c41d14,2020-08-05,2021-03-04,2,0
3,be7d46b3-74b4-3124-8930-76535b2ae5f9,18af865435967f803a2b2cf8ef0ec1a859d6d9612a59c01a59c77d31fda9c91d,2020-08-05,2021-03-04,2,0
4,0abe2cc4-8384-3448-865b-4a922f8cba11,d4a9a07192ba6ddafe86ea8c72277650cc8996cd1ec487d3677d8a4e92e28983,2020-08-05,2021-03-04,2,0
5,cf744e48-bc73-38bd-aae0-fd37303ae432,212.129.13.110,2020-08-05,2021-03-04,3,0
6,0dabe534-aa24-39a2-8abd-1957224f60ba,b9c24e26c90fd83ad8258a90b1c84022d180c0223f182f96c928333f2e9c5934,2020-08-05,2021-03-04,2,0
7,6eea127d-9a3e-3119-8023-7b286128a27b,13f03f67d748ece55bcdd77373668e89d97c340f426aac5097817b6bb91c6844,2020-08-05,2021-03-04,2,0
8,d9851da3-1585-329b-8829-f6bd69e24a2c,8770819471130b056822c334f8735453c3fd7d3495ae5ad98d372241872be7c5,2020-08-05,2021-03-04,2,0
9,96188f08-eb8a-3351-b600-9c0cc329a959,f5e4d5d5fde978968dce4db4120ecbb68898d5fdf55860e61058d91db29b7d91,2020-08-05,2021-03-04,3,0
10,e4f86569-6197-3511-b13c-787414ec868a,09d7cd078a46a33750b002594eb7340af55a1cefe5f4451a8bdfcd6af97449bf,2020-08-05,2021-03-04,4,0
11,543d1115-1269-30d3-ae04-139bd9af740a,c98caa28f5114e3c37efd59cb3c2471a4c64cca3ecd6188d5efe547f1cae0e9d,2020-08-05,2021-03-04,2,0
12,0ef6c50f-0e1f-3309-a9db-3129728e272c,fdc6afccd5dc015c138c05ba7c325fc119dfd79e913ddab292575586f1657cae,2020-08-05,2021-03-04,2,0
13,8394244b-5934-31ad-8a25-1873eafa0b22,607454369fa5d96fab6fec7a52a518eefed5136e4ebd4cfed238ccbb0f5b180f,2020-08-05,2021-03-04,2,0
14,fa25046c-36c0-359c-a5c5-c85f1b2ef19d,75f8073fa5f842a6ca78e27a703a6b0a30ecba3f9f51e23fcf810b2489db5fb5,2020-08-05,2021-03-04,2,0
15,13a07ee0-3838-369c-abae-262c59c8f373,4d041a1bfd8dda989faa6a5a37ba49f988478dadaa110cdf9a98002f12a4b931,2020-08-05,2021-03-04,2,0
16,83335200-fe8f-3612-8fba-9f7e758d1e78,23d69451b4f7d9e3df5b92523e4574246bdfc786d48b20e9f0c45a25d985e191,2020-08-05,2021-03-04,2,0
17,86a97f0f-10f0-3dfa-b300-14271c80971d,da06b7ee42a7d2f0cf7dd5f225373806cd054b2a3b8fdbba7a0873479c98dfba,2020-08-05,2021-03-04,2,0
18,1b9c4901-1153-332e-9ae2-42b509dba68f,bbe27671b94d040342312431a24ebb4f9685ee950efeb526b1ffd765f3e7c7dd,2020-08-05,2021-03-04,2,0
