,id,value,first_seen,last_seen,relationship_count,detections_count
0,3fdac2b6-8840-3e5f-bbc0-61b2b11a56ac,60.169.205.252,2020-08-21,2020-08-22,0,0
1,f30a9df5-8eab-3691-b0f0-05b309f6fb0f,111.72.196.195,2020-08-21,2020-08-22,0,0
2,086bb39c-2d0f-3ff7-8865-f2b196fc4945,196.206.93.54,2020-08-21,2020-08-22,0,0
3,9cf1c955-84cf-3167-a463-69afa155f615,193.142.146.216,2020-08-07,2021-02-12,0,0
4,2d052172-adbb-3227-8299-da9ae69127a9,190.196.226.170,2020-08-24,2021-02-25,0,0
5,2e13b78a-028b-3c06-bf71-650f08df08dd,138.201.135.151,2020-08-21,2020-08-28,0,0
6,3dae1e14-0d8a-39fa-a625-0a22665fbec0,70.98.78.109,2020-08-21,2020-08-22,0,0
7,b898ebaa-bba4-33e6-be40-715f90c9a277,186.226.15.100,2020-08-07,2020-10-24,0,0
8,1fe9df8b-3acf-3ab7-95c7-25d859865dc1,91.246.210.66,2020-08-13,2021-02-28,0,0
9,1977984b-99de-38e4-81be-c57531d9035b,45.143.223.158,2020-08-21,2020-08-22,0,0
